ID;Datum;RH[%RV];TEMP[°C];
7873;23/07/2022 18:48:52;49,1;26,2;
7874;23/07/2022 18:51:52;49;26,2;
7875;23/07/2022 18:54:52;49,1;26,2;
7876;23/07/2022 18:57:52;49,3;26,2;
7877;23/07/2022 19:00:52;49,5;26,3;
7878;23/07/2022 19:03:52;49,5;26,3;
7879;23/07/2022 19:06:52;49,4;26,3;
7880;23/07/2022 19:09:52;49,3;26,4;
7881;23/07/2022 19:12:52;49,5;26,4;
7882;23/07/2022 19:15:52;49,6;26,4;
7883;23/07/2022 19:18:52;49,7;26,4;
7884;23/07/2022 19:21:52;49,8;26,4;
7885;23/07/2022 19:24:52;50;26,4;
7886;23/07/2022 19:27:52;50;26,4;
7887;23/07/2022 19:30:52;50;26,5;
7888;23/07/2022 19:33:52;50,2;26,5;
7889;23/07/2022 19:36:52;50,3;26,5;
7890;23/07/2022 19:39:52;50,3;26,5;
7891;23/07/2022 19:42:52;50,2;26,5;
7892;23/07/2022 19:45:52;50,3;26,5;
7893;23/07/2022 19:48:52;50,4;26,5;
7894;23/07/2022 19:51:52;50,4;26,5;
7895;23/07/2022 19:54:52;50,1;26,6;
7896;23/07/2022 19:57:52;49,9;26,7;
7897;23/07/2022 20:00:52;49,8;26,7;
7898;23/07/2022 20:03:52;49,7;26,8;
7899;23/07/2022 20:06:52;49,8;26,8;
7900;23/07/2022 20:09:52;50;26,8;
7901;23/07/2022 20:12:52;50,2;26,8;
7902;23/07/2022 20:15:52;50,1;26,8;
7903;23/07/2022 20:18:52;49,9;26,8;
7904;23/07/2022 20:21:52;49,9;26,9;
7905;23/07/2022 20:24:52;50,1;26,9;
7906;23/07/2022 20:27:52;50,1;26,9;
7907;23/07/2022 20:30:52;50,2;26,9;
7908;23/07/2022 20:33:52;50,4;26,9;
7909;23/07/2022 20:36:52;50,3;26,9;
7910;23/07/2022 20:39:52;49,9;26,9;
7911;23/07/2022 20:42:52;50,2;26,9;
7912;23/07/2022 20:45:52;50,4;26,9;
7913;23/07/2022 20:48:52;50,7;26,9;
7914;23/07/2022 20:51:52;50,6;26,9;
7915;23/07/2022 20:54:52;50,5;26,9;
7916;23/07/2022 20:57:52;50,4;26,9;
7917;23/07/2022 21:00:52;50,5;26,9;
7918;23/07/2022 21:03:52;50,6;26,9;
7919;23/07/2022 21:06:52;50,8;26,9;
7920;23/07/2022 21:09:52;51;26,9;
7921;23/07/2022 21:12:52;51,2;26,9;
7922;23/07/2022 21:15:52;50,6;26,9;
7923;23/07/2022 21:18:52;50,8;26,9;
7924;23/07/2022 21:21:52;51;26,9;
7925;23/07/2022 21:24:52;51,1;26,9;
7926;23/07/2022 21:27:52;51,2;26,9;
7927;23/07/2022 21:30:52;51,2;26,9;
7928;23/07/2022 21:33:52;51,2;26,9;
7929;23/07/2022 21:36:52;51,1;26,9;
7930;23/07/2022 21:39:52;51;26,9;
7931;23/07/2022 21:42:52;51;26,9;
7932;23/07/2022 21:45:52;51,1;26,9;
7933;23/07/2022 21:48:52;51;26,8;
7934;23/07/2022 21:51:52;51;26,8;
7935;23/07/2022 21:54:52;51,1;26,8;
7936;23/07/2022 21:57:52;51;26,8;
7937;23/07/2022 22:00:52;51;26,8;
7938;23/07/2022 22:03:52;51;26,8;
7939;23/07/2022 22:06:52;50,9;26,8;
7940;23/07/2022 22:09:52;50,8;26,8;
7941;23/07/2022 22:12:52;51;26,8;
7942;23/07/2022 22:15:52;50,9;26,8;
7943;23/07/2022 22:18:52;50,9;26,8;
7944;23/07/2022 22:21:52;50,7;26,7;
7945;23/07/2022 22:24:52;50,7;26,7;
7946;23/07/2022 22:27:52;50,7;26,7;
7947;23/07/2022 22:30:52;50,7;26,7;
7948;23/07/2022 22:33:52;51;26,7;
7949;23/07/2022 22:36:52;51;26,7;
7950;23/07/2022 22:39:52;50,9;26,7;
7951;23/07/2022 22:42:52;50,7;26,7;
7952;23/07/2022 22:45:52;50,6;26,7;
7953;23/07/2022 22:48:52;50,7;26,7;
7954;23/07/2022 22:51:52;50,9;26,7;
7955;23/07/2022 22:54:52;51;26,7;
7956;23/07/2022 22:57:52;50,9;26,7;
7957;23/07/2022 23:00:52;50,8;26,6;
7958;23/07/2022 23:03:52;50,7;26,6;
7959;23/07/2022 23:06:52;50,7;26,6;
7960;23/07/2022 23:09:52;50,8;26,6;
7961;23/07/2022 23:12:52;51;26,6;
7962;23/07/2022 23:15:52;50,9;26,6;
7963;23/07/2022 23:18:52;50,8;26,6;
7964;23/07/2022 23:21:52;50,7;26,6;
7965;23/07/2022 23:24:52;50,7;26,6;
7966;23/07/2022 23:27:52;50,7;26,6;
7967;23/07/2022 23:30:52;50,7;26,5;
7968;23/07/2022 23:33:52;50,8;26,5;
7969;23/07/2022 23:36:52;50,7;26,5;
7970;23/07/2022 23:39:52;50,7;26,5;
7971;23/07/2022 23:42:52;50,8;26,5;
7972;23/07/2022 23:45:52;50,9;26,5;
7973;23/07/2022 23:48:52;51;26,5;
7974;23/07/2022 23:51:52;51,3;26,5;
7975;23/07/2022 23:54:52;51,3;26,5;
7976;23/07/2022 23:57:52;51;26,5;
7977;24/07/2022 00:00:52;50,9;26,5;
7978;24/07/2022 00:03:52;50,9;26,5;
7979;24/07/2022 00:06:52;50,9;26,4;
7980;24/07/2022 00:09:52;50,9;26,4;
7981;24/07/2022 00:12:52;51,3;26,4;
7982;24/07/2022 00:15:52;51,1;26,4;
7983;24/07/2022 00:18:52;50,8;26,4;
7984;24/07/2022 00:21:52;50,8;26,4;
7985;24/07/2022 00:24:52;50,8;26,4;
7986;24/07/2022 00:27:52;50,8;26,4;
7987;24/07/2022 00:30:52;50,9;26,4;
7988;24/07/2022 00:33:52;51;26,4;
7989;24/07/2022 00:36:52;50,9;26,4;
7990;24/07/2022 00:39:52;50,7;26,3;
7991;24/07/2022 00:42:52;50,7;26,3;
7992;24/07/2022 00:45:52;50,8;26,3;
7993;24/07/2022 00:48:52;50,7;26,3;
7994;24/07/2022 00:51:52;50,8;26,3;
7995;24/07/2022 00:54:52;50,5;26,3;
7996;24/07/2022 00:57:52;50,4;26,3;
7997;24/07/2022 01:00:52;50,3;26,3;
7998;24/07/2022 01:03:52;50,3;26,3;
7999;24/07/2022 01:06:52;50,3;26,3;
8000;24/07/2022 01:09:52;50,6;26,2;
8001;24/07/2022 01:12:52;50,5;26,3;
8002;24/07/2022 01:15:52;50;26,2;
8003;24/07/2022 01:18:52;49,8;26,2;
8004;24/07/2022 01:21:52;49,8;26,2;
8005;24/07/2022 01:24:52;49,7;26,2;
8006;24/07/2022 01:27:52;49,7;26,2;
8007;24/07/2022 01:30:52;49,6;26,2;
8008;24/07/2022 01:33:52;49,5;26,2;
8009;24/07/2022 01:36:52;49,3;26,1;
8010;24/07/2022 01:39:52;49,3;26,1;
8011;24/07/2022 01:42:52;49,3;26,1;
8012;24/07/2022 01:45:52;49,1;26,1;
8013;24/07/2022 01:48:52;49;26,1;
8014;24/07/2022 01:51:52;49,1;26,1;
8015;24/07/2022 01:54:52;49,3;26,1;
8016;24/07/2022 01:57:52;49,6;26,1;
8017;24/07/2022 02:00:52;49,1;26,1;
8018;24/07/2022 02:03:52;48,6;26,1;
8019;24/07/2022 02:06:52;48,3;26,1;
8020;24/07/2022 02:09:52;48,3;26;
8021;24/07/2022 02:12:52;48,3;26;
8022;24/07/2022 02:15:52;48,5;26;
8023;24/07/2022 02:18:52;48,4;26;
8024;24/07/2022 02:21:52;48,2;26;
8025;24/07/2022 02:24:52;47,9;26;
8026;24/07/2022 02:27:52;47,9;26;
8027;24/07/2022 02:30:52;48;26;
8028;24/07/2022 02:33:52;48,1;26;
8029;24/07/2022 02:36:52;47,9;26;
8030;24/07/2022 02:39:52;47,7;26;
8031;24/07/2022 02:42:52;47,5;26;
8032;24/07/2022 02:45:52;47,5;25,9;
8033;24/07/2022 02:48:52;47,6;25,9;
8034;24/07/2022 02:51:52;47,7;25,9;
8035;24/07/2022 02:54:52;48,2;25,9;
8036;24/07/2022 02:57:52;47,6;25,9;
8037;24/07/2022 03:00:52;47,4;25,9;
8038;24/07/2022 03:03:52;47,4;25,9;
8039;24/07/2022 03:06:52;47,3;25,9;
8040;24/07/2022 03:09:52;47,3;25,9;
8041;24/07/2022 03:12:52;47,4;25,9;
8042;24/07/2022 03:15:52;47,5;25,9;
8043;24/07/2022 03:18:52;47,2;25,8;
8044;24/07/2022 03:21:52;47,1;25,8;
8045;24/07/2022 03:24:52;47,1;25,8;
8046;24/07/2022 03:27:52;47,2;25,8;
8047;24/07/2022 03:30:52;47,3;25,8;
8048;24/07/2022 03:33:52;47,3;25,8;
8049;24/07/2022 03:36:52;47,1;25,8;
8050;24/07/2022 03:39:52;47,1;25,8;
8051;24/07/2022 03:42:52;46,9;25,8;
8052;24/07/2022 03:45:52;47;25,8;
8053;24/07/2022 03:48:52;47,2;25,8;
8054;24/07/2022 03:51:52;47,2;25,8;
8055;24/07/2022 03:54:52;47,5;25,8;
8056;24/07/2022 03:57:52;47,1;25,7;
8057;24/07/2022 04:00:52;47;25,7;
8058;24/07/2022 04:03:52;47;25,7;
8059;24/07/2022 04:06:52;47;25,7;
8060;24/07/2022 04:09:52;46,9;25,7;
8061;24/07/2022 04:12:52;47,1;25,7;
8062;24/07/2022 04:15:52;47,1;25,7;
8063;24/07/2022 04:18:52;47;25,7;
8064;24/07/2022 04:21:52;46,8;25,7;
8065;24/07/2022 04:24:52;47;25,7;
8066;24/07/2022 04:27:52;46,9;25,7;
8067;24/07/2022 04:30:52;47;25,7;
8068;24/07/2022 04:33:52;47,1;25,7;
8069;24/07/2022 04:36:52;47,1;25,6;
8070;24/07/2022 04:39:52;46,9;25,6;
8071;24/07/2022 04:42:52;46,8;25,6;
8072;24/07/2022 04:45:52;46,8;25,6;
8073;24/07/2022 04:48:52;47;25,6;
8074;24/07/2022 04:51:52;47,1;25,6;
8075;24/07/2022 04:54:52;47,3;25,6;
8076;24/07/2022 04:57:52;47;25,6;
8077;24/07/2022 05:00:52;47;25,6;
8078;24/07/2022 05:03:52;47;25,6;
8079;24/07/2022 05:06:52;46,9;25,6;
8080;24/07/2022 05:09:52;47;25,5;
8081;24/07/2022 05:12:52;47,2;25,5;
8082;24/07/2022 05:15:52;47,2;25,5;
8083;24/07/2022 05:18:52;47;25,5;
8084;24/07/2022 05:21:52;46,9;25,5;
8085;24/07/2022 05:24:52;46,9;25,5;
8086;24/07/2022 05:27:52;46,9;25,5;
8087;24/07/2022 05:30:52;46,9;25,5;
8088;24/07/2022 05:33:52;47,1;25,5;
8089;24/07/2022 05:36:52;47,1;25,5;
8090;24/07/2022 05:39:52;46,8;25,5;
8091;24/07/2022 05:42:52;47;25,5;
8092;24/07/2022 05:45:52;47;25,5;
8093;24/07/2022 05:48:52;47;25,5;
8094;24/07/2022 05:51:52;47,1;25,4;
8095;24/07/2022 05:54:52;47,2;25,4;
8096;24/07/2022 05:57:52;47,1;25,4;
8097;24/07/2022 06:00:52;46,9;25,4;
8098;24/07/2022 06:03:52;47;25,4;
8099;24/07/2022 06:06:52;47;25,4;
8100;24/07/2022 06:09:52;47;25,4;
8101;24/07/2022 06:12:52;47,2;25,4;
8102;24/07/2022 06:15:52;47,2;25,4;
8103;24/07/2022 06:18:52;47,2;25,4;
8104;24/07/2022 06:21:52;46,9;25,4;
8105;24/07/2022 06:24:52;47;25,4;
8106;24/07/2022 06:27:52;47;25,4;
8107;24/07/2022 06:30:52;47,1;25,4;
8108;24/07/2022 06:33:52;47,3;25,4;
8109;24/07/2022 06:36:52;47,4;25,4;
8110;24/07/2022 06:39:52;47,1;25,4;
8111;24/07/2022 06:42:52;47,1;25,3;
8112;24/07/2022 06:45:52;47,1;25,3;
8113;24/07/2022 06:48:52;47,2;25,3;
8114;24/07/2022 06:51:52;47,3;25,3;
8115;24/07/2022 06:54:52;47,5;25,3;
8116;24/07/2022 06:57:52;47,6;25,3;
8117;24/07/2022 07:00:52;47,3;25,3;
8118;24/07/2022 07:03:52;47,4;25,3;
8119;24/07/2022 07:06:52;47,2;25,3;
8120;24/07/2022 07:09:52;47,3;25,3;
8121;24/07/2022 07:12:52;47,4;25,3;
8122;24/07/2022 07:15:52;47,6;25,3;
8123;24/07/2022 07:18:52;47,6;25,3;
8124;24/07/2022 07:21:52;47,4;25,3;
8125;24/07/2022 07:24:52;47,4;25,3;
8126;24/07/2022 07:27:52;47,5;25,2;
8127;24/07/2022 07:30:52;47,7;25,2;
8128;24/07/2022 07:33:52;47,7;25,2;
8129;24/07/2022 07:36:52;47,7;25,2;
8130;24/07/2022 07:39:52;47,7;25,2;
8131;24/07/2022 07:42:52;47,8;25,2;
8132;24/07/2022 07:45:52;47,8;25,2;
8133;24/07/2022 07:48:52;47,9;25,2;
8134;24/07/2022 07:51:52;48,1;25,2;
8135;24/07/2022 07:54:52;48,3;25,2;
8136;24/07/2022 07:57:52;48,2;25,2;
8137;24/07/2022 08:00:52;48,1;25,2;
8138;24/07/2022 08:03:52;48,2;25,2;
8139;24/07/2022 08:06:52;48,3;25,2;
8140;24/07/2022 08:09:52;48,7;25,2;
8141;24/07/2022 08:12:52;48,7;25,2;
8142;24/07/2022 08:15:52;48,6;25,2;
8143;24/07/2022 08:18:52;48,5;25,2;
8144;24/07/2022 08:21:52;48,5;25,2;
8145;24/07/2022 08:24:52;48,6;25,2;
8146;24/07/2022 08:27:52;48,6;25,2;
8147;24/07/2022 08:30:52;48,6;25,2;
8148;24/07/2022 08:33:52;48,9;25,2;
8149;24/07/2022 08:36:52;48,7;25,2;
8150;24/07/2022 08:39:52;48,6;25,2;
8151;24/07/2022 08:42:52;48,6;25,2;
8152;24/07/2022 08:45:52;48,8;25,2;
8153;24/07/2022 08:48:52;48,8;25,2;
8154;24/07/2022 08:51:52;49;25,2;
8155;24/07/2022 08:54:52;48,8;25,2;
8156;24/07/2022 08:57:52;48,6;25,2;
8157;24/07/2022 09:00:52;48,6;25,2;
8158;24/07/2022 09:03:52;48,9;25,2;
8159;24/07/2022 09:06:52;48,8;25,2;
8160;24/07/2022 09:09:52;48,8;25,2;
8161;24/07/2022 09:12:52;49;25,2;
8162;24/07/2022 09:15:52;48,9;25,2;
8163;24/07/2022 09:18:52;48,7;25,2;
8164;24/07/2022 09:21:52;48,7;25,2;
8165;24/07/2022 09:24:52;48,8;25,2;
8166;24/07/2022 09:27:52;48,7;25,2;
8167;24/07/2022 09:30:52;48,8;25,2;
8168;24/07/2022 09:33:52;48,9;25,2;
8169;24/07/2022 09:36:52;48,8;25,2;
8170;24/07/2022 09:39:52;48,7;25,2;
8171;24/07/2022 09:42:52;48,7;25,2;
8172;24/07/2022 09:45:52;48,7;25,3;
8173;24/07/2022 09:48:52;48,7;25,3;
8174;24/07/2022 09:51:52;48,9;25,3;
8175;24/07/2022 09:54:52;49;25,3;
8176;24/07/2022 09:57:52;48,8;25,3;
8177;24/07/2022 10:00:52;48,9;25,3;
8178;24/07/2022 10:03:52;48,8;25,3;
8179;24/07/2022 10:06:52;48,7;25,3;
8180;24/07/2022 10:09:52;48,7;25,3;
8181;24/07/2022 10:12:52;48,9;25,3;
8182;24/07/2022 10:15:52;48,9;25,3;
8183;24/07/2022 10:18:52;48,7;25,3;
8184;24/07/2022 10:21:52;48,7;25,3;
8185;24/07/2022 10:24:52;48,8;25,3;
8186;24/07/2022 10:27:52;48,7;25,3;
8187;24/07/2022 10:30:52;48,7;25,3;
8188;24/07/2022 10:33:52;49;25,3;
8189;24/07/2022 10:36:52;48,8;25,3;
8190;24/07/2022 10:39:52;48,8;25,3;
8191;24/07/2022 10:42:52;48,8;25,3;
8192;24/07/2022 10:45:52;48,9;25,3;
8193;24/07/2022 10:48:52;49,1;25,3;
8194;24/07/2022 10:51:52;49,1;25,3;
8195;24/07/2022 10:54:52;49,1;25,4;
8196;24/07/2022 10:57:52;48,9;25,4;
8197;24/07/2022 11:00:52;48,9;25,4;
8198;24/07/2022 11:03:52;48,7;25,4;
8199;24/07/2022 11:06:52;48,8;25,4;
8200;24/07/2022 11:09:52;48,8;25,4;
8201;24/07/2022 11:12:52;48,8;25,4;
8202;24/07/2022 11:15:52;49;25,4;
8203;24/07/2022 11:18:52;48,8;25,4;
8204;24/07/2022 11:21:52;48,8;25,4;
8205;24/07/2022 11:24:52;48,8;25,4;
8206;24/07/2022 11:27:52;48,9;25,4;
8207;24/07/2022 11:30:52;49;25,4;
8208;24/07/2022 11:33:52;49,1;25,4;
8209;24/07/2022 11:36:52;48,9;25,4;
8210;24/07/2022 11:39:52;48,7;25,5;
8211;24/07/2022 11:42:52;48,7;25,5;
8212;24/07/2022 11:45:52;48,8;25,5;
8213;24/07/2022 11:48:52;48,9;25,5;
8214;24/07/2022 11:51:52;48,8;25,5;
8215;24/07/2022 11:54:52;48,9;25,5;
8216;24/07/2022 11:57:52;48,6;25,5;
8217;24/07/2022 12:00:52;48,5;25,6;
8218;24/07/2022 12:03:52;48,6;25,6;
8219;24/07/2022 12:06:52;48,7;25,6;
8220;24/07/2022 12:09:52;48,9;25,6;
8221;24/07/2022 12:12:52;48,8;25,6;
8222;24/07/2022 12:15:52;48,9;25,6;
8223;24/07/2022 12:18:52;48,7;25,6;
8224;24/07/2022 12:21:52;48,6;25,6;
8225;24/07/2022 12:24:52;48,7;25,6;
8226;24/07/2022 12:27:52;48,8;25,6;
8227;24/07/2022 12:30:52;48,8;25,6;
8228;24/07/2022 12:33:52;48,8;25,7;
8229;24/07/2022 12:36:52;48,6;25,7;
8230;24/07/2022 12:39:52;48,5;25,7;
8231;24/07/2022 12:42:52;48,7;25,7;
8232;24/07/2022 12:45:52;48,7;25,7;
8233;24/07/2022 12:48:52;48,8;25,7;
8234;24/07/2022 12:51:52;48,8;25,7;
8235;24/07/2022 12:54:52;48,6;25,7;
8236;24/07/2022 12:57:52;48,4;25,8;
8237;24/07/2022 13:00:52;48,4;25,8;
8238;24/07/2022 13:03:52;48,6;25,8;
8239;24/07/2022 13:06:52;48,7;25,8;
8240;24/07/2022 13:09:52;48,7;25,8;
8241;24/07/2022 13:12:52;48,7;25,8;
8242;24/07/2022 13:15:52;48,7;25,8;
8243;24/07/2022 13:18:52;48,6;25,8;
8244;24/07/2022 13:21:52;48,6;25,8;
8245;24/07/2022 13:24:52;48,6;25,8;
8246;24/07/2022 13:27:52;48,7;25,8;
8247;24/07/2022 13:30:52;48,7;25,9;
8248;24/07/2022 13:33:52;48,6;25,9;
8249;24/07/2022 13:36:52;48,6;25,9;
8250;24/07/2022 13:39:52;48,6;25,9;
8251;24/07/2022 13:42:52;48,6;25,9;
8252;24/07/2022 13:45:52;48,7;25,9;
8253;24/07/2022 13:48:52;48,5;25,9;
8254;24/07/2022 13:51:52;48,3;25,9;
8255;24/07/2022 13:54:52;48;26;
8256;24/07/2022 13:57:52;48,1;26;
8257;24/07/2022 14:00:52;48,3;26;
8258;24/07/2022 14:03:52;48,5;26;
8259;24/07/2022 14:06:52;48,5;26;
8260;24/07/2022 14:09:52;48,3;26,1;
8261;24/07/2022 14:12:52;48,1;26,1;
8262;24/07/2022 14:15:52;48,2;26,1;
8263;24/07/2022 14:18:52;48,3;26,1;
8264;24/07/2022 14:21:52;48,4;26,1;
8265;24/07/2022 14:24:52;48,4;26,1;
8266;24/07/2022 14:27:52;48,4;26,1;
8267;24/07/2022 14:30:52;47,9;26,2;
8268;24/07/2022 14:33:52;47,9;26,2;
8269;24/07/2022 14:36:52;48;26,2;
8270;24/07/2022 14:39:52;48,2;26,2;
8271;24/07/2022 14:42:52;48,2;26,2;
8272;24/07/2022 14:45:52;48,2;26,2;
8273;24/07/2022 14:48:52;47,7;26,2;
8274;24/07/2022 14:51:52;47,6;26,1;
8275;24/07/2022 14:54:52;47,5;26,1;
8276;24/07/2022 14:57:52;47,4;26;
8277;24/07/2022 15:00:52;47,3;26;
8278;24/07/2022 15:03:52;47,3;25,9;
8279;24/07/2022 15:06:52;47,4;25,8;
8280;24/07/2022 15:09:52;47,6;25,8;
8281;24/07/2022 15:12:52;47,6;25,7;
8282;24/07/2022 15:15:52;47,7;25,7;
8283;24/07/2022 15:18:52;47,9;25,6;
8284;24/07/2022 15:21:52;48,1;25,6;
8285;24/07/2022 15:24:52;48,2;25,5;
8286;24/07/2022 15:27:52;48,4;25,4;
8287;24/07/2022 15:30:52;48,4;25,4;
8288;24/07/2022 15:33:52;48,7;25,3;
8289;24/07/2022 15:36:52;48,9;25,3;
8290;24/07/2022 15:39:52;49;25,2;
8291;24/07/2022 15:42:52;49,1;25,2;
8292;24/07/2022 15:45:52;49,4;25,1;
8293;24/07/2022 15:48:52;49,6;25,1;
8294;24/07/2022 15:51:52;49,7;25;
8295;24/07/2022 15:54:52;49,8;25;
8296;24/07/2022 15:57:52;50,1;24,9;
8297;24/07/2022 16:00:52;50,4;24,9;
8298;24/07/2022 16:03:52;50,4;24,8;
8299;24/07/2022 16:06:52;50,5;24,8;
8300;24/07/2022 16:09:52;50,7;24,7;
8301;24/07/2022 16:12:52;51;24,7;
8302;24/07/2022 16:15:52;51,2;24,6;
8303;24/07/2022 16:18:52;51,2;24,6;
8304;24/07/2022 16:21:52;51,3;24,5;
8305;24/07/2022 16:24:52;51,6;24,5;
8306;24/07/2022 16:27:52;51,7;24,5;
8307;24/07/2022 16:30:52;51,7;24,4;
8308;24/07/2022 16:33:52;51,7;24,4;
8309;24/07/2022 16:36:52;52;24,4;
8310;24/07/2022 16:39:52;52,1;24,3;
8311;24/07/2022 16:42:52;52,2;24,3;
8312;24/07/2022 16:45:52;52,2;24,3;
8313;24/07/2022 16:48:52;52,4;24,2;
8314;24/07/2022 16:51:52;52,6;24,2;
8315;24/07/2022 16:54:52;52,6;24,2;
8316;24/07/2022 16:57:52;52,6;24,1;
8317;24/07/2022 17:00:52;52,7;24,1;
8318;24/07/2022 17:03:52;53;24,1;
8319;24/07/2022 17:06:52;53;24;
8320;24/07/2022 17:09:52;53;24;
8321;24/07/2022 17:12:52;53,1;24;
8322;24/07/2022 17:15:52;53,2;24;
8323;24/07/2022 17:18:52;53,3;24;
8324;24/07/2022 17:21:52;53,3;23,9;
8325;24/07/2022 17:24:52;53,4;23,9;
8326;24/07/2022 17:27:52;53,6;23,9;
8327;24/07/2022 17:30:52;53,7;23,8;
8328;24/07/2022 17:33:52;53,8;23,8;
8329;24/07/2022 17:36:52;53,8;23,8;
8330;24/07/2022 17:39:52;53,8;23,8;
8331;24/07/2022 17:42:52;54;23,8;
8332;24/07/2022 17:45:52;54,1;23,8;
8333;24/07/2022 17:48:52;54,1;23,8;
8334;24/07/2022 17:51:52;54,2;23,7;
8335;24/07/2022 17:54:52;54,4;23,7;
8336;24/07/2022 17:57:52;54,4;23,7;
8337;24/07/2022 18:00:52;54,4;23,7;
8338;24/07/2022 18:03:52;54,4;23,7;
8339;24/07/2022 18:06:52;54,5;23,7;
8340;24/07/2022 18:09:52;54,6;23,7;
8341;24/07/2022 18:12:52;54,6;23,6;
8342;24/07/2022 18:15:52;54,6;23,6;
8343;24/07/2022 18:18:52;54,6;23,6;
8344;24/07/2022 18:21:52;54,7;23,6;
8345;24/07/2022 18:24:52;54,7;23,6;
8346;24/07/2022 18:27:52;54,6;23,6;
8347;24/07/2022 18:30:52;54,6;23,6;
8348;24/07/2022 18:33:52;54,7;23,6;
8349;24/07/2022 18:36:52;54,7;23,6;
8350;24/07/2022 18:39:52;54,6;23,5;
8351;24/07/2022 18:42:52;54,6;23,5;
8352;24/07/2022 18:45:52;54,6;23,5;
8353;24/07/2022 18:48:52;54,7;23,5;
8354;24/07/2022 18:51:52;54,7;23,5;
8355;24/07/2022 18:54:52;54,6;23,5;
8356;24/07/2022 18:57:52;54,6;23,5;
8357;24/07/2022 19:00:52;54,7;23,5;
8358;24/07/2022 19:03:52;54,7;23,5;
8359;24/07/2022 19:06:52;54,6;23,5;
8360;24/07/2022 19:09:52;54,5;23,5;
8361;24/07/2022 19:12:52;54,6;23,5;
8362;24/07/2022 19:15:52;54,6;23,4;
8363;24/07/2022 19:18:52;54,5;23,4;
8364;24/07/2022 19:21:52;54,4;23,4;
8365;24/07/2022 19:24:52;54,4;23,4;
8366;24/07/2022 19:27:52;54,4;23,4;
8367;24/07/2022 19:30:52;54,4;23,4;
8368;24/07/2022 19:33:52;54,3;23,4;
8369;24/07/2022 19:36:52;54,3;23,4;
8370;24/07/2022 19:39:52;54,3;23,4;
8371;24/07/2022 19:42:52;54,3;23,4;
8372;24/07/2022 19:45:52;54,3;23,4;
8373;24/07/2022 19:48:52;54,2;23,4;
8374;24/07/2022 19:51:52;54,2;23,4;
8375;24/07/2022 19:54:52;54,2;23,4;
8376;24/07/2022 19:57:52;54,1;23,4;
8377;24/07/2022 20:00:52;54,1;23,4;
8378;24/07/2022 20:03:52;54,1;23,4;
8379;24/07/2022 20:06:52;54,2;23,3;
8380;24/07/2022 20:09:52;54,3;23,4;
8381;24/07/2022 20:12:52;54,1;23,4;
8382;24/07/2022 20:15:52;54;23,4;
8383;24/07/2022 20:18:52;54;23,3;
8384;24/07/2022 20:21:52;54,1;23,3;
8385;24/07/2022 20:24:52;54;23,3;
8386;24/07/2022 20:27:52;54;23,3;
8387;24/07/2022 20:30:52;54,1;23,3;
8388;24/07/2022 20:33:52;54;23,3;
8389;24/07/2022 20:36:52;54,1;23,3;
8390;24/07/2022 20:39:52;54;23,3;
8391;24/07/2022 20:42:52;54;23,3;
8392;24/07/2022 20:45:52;54;23,3;
8393;24/07/2022 20:48:52;54;23,3;
8394;24/07/2022 20:51:52;54,1;23,3;
8395;24/07/2022 20:54:52;54,1;23,3;
8396;24/07/2022 20:57:52;54,3;23,3;
8397;24/07/2022 21:00:52;54,5;23,3;
8398;24/07/2022 21:03:52;54,7;23,3;
8399;24/07/2022 21:06:52;55;23,3;
8400;24/07/2022 21:09:52;55,2;23,3;
8401;24/07/2022 21:12:52;55,3;23,2;
8402;24/07/2022 21:15:52;55,5;23,3;
8403;24/07/2022 21:18:52;55,7;23,2;
8404;24/07/2022 21:21:52;56;23,2;
8405;24/07/2022 21:24:52;56,1;23,2;
8406;24/07/2022 21:27:52;56,2;23,2;
8407;24/07/2022 21:30:52;56,4;23,2;
8408;24/07/2022 21:33:52;56,7;23,2;
8409;24/07/2022 21:36:52;56,7;23,1;
8410;24/07/2022 21:39:52;56,8;23,1;
8411;24/07/2022 21:42:52;57;23,1;
8412;24/07/2022 21:45:52;57,2;23,1;
8413;24/07/2022 21:48:52;57,3;23,1;
8414;24/07/2022 21:51:52;57,3;23,1;
8415;24/07/2022 21:54:52;57,6;23;
8416;24/07/2022 21:57:52;57,8;23;
8417;24/07/2022 22:00:52;57,8;23;
8418;24/07/2022 22:03:52;57,9;23;
8419;24/07/2022 22:06:52;58,2;23;
8420;24/07/2022 22:09:52;58,3;23;
8421;24/07/2022 22:12:52;58,2;22,9;
8422;24/07/2022 22:15:52;58,2;22,9;
8423;24/07/2022 22:18:52;58,5;22,9;
8424;24/07/2022 22:21:52;58,6;22,9;
8425;24/07/2022 22:24:52;58,5;22,9;
8426;24/07/2022 22:27:52;58,5;22,8;
8427;24/07/2022 22:30:52;58,8;22,8;
8428;24/07/2022 22:33:52;58,8;22,8;
8429;24/07/2022 22:36:52;58,7;22,8;
8430;24/07/2022 22:39:52;58,7;22,8;
8431;24/07/2022 22:42:52;59;22,7;
8432;24/07/2022 22:45:52;59;22,7;
8433;24/07/2022 22:48:52;58,9;22,7;
8434;24/07/2022 22:51:52;59;22,7;
8435;24/07/2022 22:54:52;59,2;22,7;
8436;24/07/2022 22:57:52;59,2;22,6;
8437;24/07/2022 23:00:52;59,1;22,6;
8438;24/07/2022 23:03:52;59,3;22,6;
8439;24/07/2022 23:06:52;59,5;22,6;
